datetime,t_air,t_soil,t_dew,P_part_water,rel_hum,satur_def,P_atm,precip,wind_dir,wind_speed,shower,snow,fog,strong_wind
2019-06-22 15:00:00,27.5,37.0,21.5,25.76,70,11.04,1013.7,0.0,81,2,0,0,0,0
2019-06-22 18:00:00,25.5,27.0,13.7,15.7,48,17.01,1014.7,0.0,0,0,0,0,0,0
2019-06-22 21:00:00,25.5,26.0,12.0,14.06,43,18.64,1013.9,0.0,268,1,0,0,0,0
2019-06-23 00:00:00,21.9,23.0,18.7,21.6,82,4.74,1013.0,0.0,0,0,0,0,0,0
2019-06-23 03:00:00,23.6,27.0,16.9,19.27,66,9.93,1014.0,0.0,260,1,0,0,0,0
2019-06-23 06:00:00,30.2,50.0,21.0,24.96,58,18.07,1014.3,0.0,91,2,0,0,0,0
2019-06-23 09:00:00,29.6,57.0,20.2,23.69,57,17.87,1013.6,0.0,102,6,0,0,0,0
2019-06-23 12:00:00,30.6,49.0,18.7,21.57,49,22.45,1012.5,0.0,111,4,0,0,0,0
2019-06-23 15:00:00,28.2,34.0,21.0,24.92,65,13.42,1012.9,0.0,111,3,0,0,0,0
2019-06-23 18:00:00,26.8,30.0,21.3,25.43,72,9.89,1014.0,0.0,108,2,0,0,0,0
2019-06-23 21:00:00,26.5,26.0,19.4,22.56,65,12.15,1013.4,0.0,129,1,0,0,0,0
2019-06-24 00:00:00,22.1,23.0,18.1,20.8,78,5.87,1012.8,0.0,234,1,0,0,0,0
2019-06-24 03:00:00,24.2,27.0,18.5,21.36,71,8.73,1012.9,0.0,0,0,0,0,0,0
2019-06-24 06:00:00,28.3,44.0,21.6,25.83,67,12.72,1013.0,0.0,48,2,0,0,0,0
2019-06-24 09:00:00,29.8,58.0,22.0,26.49,63,15.56,1012.8,0.0,97,3,0,0,0,0
2019-06-24 12:00:00,29.8,40.0,22.3,26.91,64,15.14,1012.6,0.0,98,2,1,0,0,0
2019-06-24 15:00:00,30.7,38.0,20.3,23.91,54,20.37,1012.1,0.0,138,2,0,0,0,0
2019-06-24 18:00:00,27.2,29.0,21.7,26.03,72,10.12,1013.7,0.0,115,3,0,0,0,0
2019-06-24 21:00:00,26.3,26.0,21.3,25.38,74,8.92,1013.2,0.0,124,2,0,0,0,0
2019-06-25 00:00:00,25.8,25.0,17.7,20.31,61,12.99,1014.3,0.0,303,4,0,0,0,0
2019-06-25 03:00:00,26.5,27.0,16.7,19.09,55,15.62,1015.0,0.0,0,0,0,0,0,0
2019-06-25 06:00:00,29.6,50.0,18.0,20.67,50,20.67,1015.5,0.0,90,2,0,0,0,0
2019-06-25 09:00:00,35.3,64.0,14.6,16.63,29,40.71,1014.6,0.0,327,3,0,0,0,0
2019-06-25 12:00:00,33.4,57.0,22.2,26.82,52,24.76,1013.7,0.0,81,2,0,0,0,0
2019-06-25 15:00:00,30.3,42.0,22.7,27.7,64,15.58,1014.2,0.0,86,3,0,0,0,0
2019-06-25 18:00:00,28.1,30.0,22.6,27.44,72,10.67,1014.0,0.0,215,1,1,0,0,0
2019-06-25 21:00:00,26.8,26.0,18.6,21.54,61,13.77,1014.2,0.0,185,1,0,0,0,0
2019-06-26 00:00:00,26.9,24.0,17.2,19.6,55,15.8,1014.3,0.0,263,2,0,0,0,0
2019-06-26 03:00:00,28.6,26.0,17.6,20.1,51,19.0,1015.5,0.6,310,2,0,0,0,0
2019-06-26 06:00:00,31.4,49.0,19.4,22.5,49,23.5,1016.9,0.0,32,3,0,0,0,0
2019-06-26 09:00:00,31.3,56.0,22.6,27.49,60,18.33,1016.5,0.0,89,2,0,0,0,0
2019-06-26 12:00:00,28.0,36.0,22.7,27.66,73,10.23,1017.0,0.0,119,3,1,0,0,0
2019-06-26 15:00:00,28.4,31.0,18.8,21.72,56,17.06,1016.7,0.0,0,0,0,0,0,0
2019-06-26 18:00:00,29.8,31.0,19.2,22.29,53,19.76,1014.7,0.0,132,2,0,0,0,0
2019-06-26 21:00:00,27.6,29.0,17.5,19.99,54,17.03,1014.0,0.0,244,1,1,0,0,0
2019-06-27 00:00:00,23.8,24.0,17.5,20.09,68,9.46,1015.5,0.0,224,1,0,0,0,0
2019-06-27 03:00:00,25.1,28.0,17.8,20.44,64,11.5,1015.0,0.0,0,0,0,0,0,0
2019-06-27 06:00:00,27.9,42.0,19.4,22.6,60,15.07,1015.1,0.0,58,1,0,0,0,0
2019-06-27 09:00:00,29.7,54.0,21.1,25.09,60,16.72,1013.7,0.0,98,3,0,0,0,0
2019-06-27 12:00:00,28.9,49.0,20.6,24.35,61,15.57,1012.0,0.0,118,4,0,0,0,0
2019-06-27 15:00:00,28.2,37.0,20.5,24.15,63,14.18,1011.5,0.0,116,3,0,0,0,0
2019-06-27 18:00:00,26.6,28.0,19.7,23.04,66,11.87,1016.7,0.0,302,1,0,0,0,0
2019-06-27 21:00:00,24.7,26.0,17.7,20.27,65,10.92,1015.7,0.0,255,2,0,0,0,0
2019-06-28 00:00:00,25.2,24.0,16.9,19.28,60,12.85,1007.7,0.0,135,3,0,0,0,0
2019-06-28 03:00:00,26.3,27.0,16.5,18.86,55,15.43,1007.0,0.0,122,4,0,0,0,0
2019-06-28 06:00:00,28.2,46.0,19.4,22.62,59,15.72,1006.3,0.0,116,6,0,0,0,0
2019-06-28 09:00:00,28.6,53.0,18.1,20.79,53,18.44,1004.6,0.0,116,6,0,0,0,0
2019-06-28 12:00:00,28.6,47.0,19.2,22.36,57,16.87,1002.5,0.0,110,5,0,0,0,0
2019-06-28 15:00:00,26.3,32.0,20.2,23.66,69,10.63,1002.0,0.0,118,5,0,0,0,0
2019-06-28 18:00:00,26.9,28.0,19.5,22.74,64,12.79,1010.3,0.0,133,4,0,0,0,0
2019-06-28 21:00:00,26.0,25.0,18.7,21.56,64,12.13,1009.0,0.0,135,2,0,0,0,0
2019-06-29 00:00:00,23.5,22.0,17.7,20.31,70,8.71,1004.7,0.0,283,4,0,0,0,0
2019-06-29 03:00:00,24.1,23.0,17.3,19.74,66,10.17,1005.9,2.6,284,4,0,0,0,0
2019-06-29 06:00:00,27.8,36.0,16.7,19.1,51,18.35,1005.7,0.0,311,4,0,0,0,0
2019-06-29 09:00:00,28.9,50.0,18.7,21.56,54,18.36,1004.6,0.0,67,2,0,0,0,0
2019-06-29 12:00:00,26.3,38.0,20.2,23.66,69,10.63,1004.1,0.0,89,1,1,0,0,0
2019-06-29 15:00:00,25.8,30.0,19.4,22.64,68,10.65,1004.0,1.6,159,1,0,0,0,0
2019-06-29 18:00:00,26.3,27.0,20.2,23.66,69,10.63,1002.2,0.0,129,4,1,0,0,0
2019-06-29 21:00:00,25.0,24.0,17.5,20.0,63,11.75,1004.7,0.0,293,4,1,0,0,0
2019-06-30 00:00:00,18.8,19.0,14.9,16.97,78,4.79,1009.3,0.0,294,4,1,0,0,0
2019-06-30 03:00:00,19.0,18.0,14.0,16.08,73,5.95,1011.0,3.8,286,6,0,0,0,0
2019-06-30 06:00:00,19.8,20.0,13.3,15.28,66,7.87,1011.2,0.0,305,6,0,0,0,0
2019-06-30 09:00:00,22.0,25.0,13.1,15.1,57,11.39,1011.5,0.0,297,4,0,0,0,0
2019-06-30 12:00:00,23.7,29.0,12.0,14.1,48,15.27,1011.4,0.0,322,3,1,0,0,0
2019-06-30 15:00:00,20.6,22.0,13.8,15.81,65,8.51,1013.2,0.5,282,4,1,0,0,0
2019-06-30 18:00:00,19.9,21.0,17.3,19.8,85,3.49,1008.3,0.0,288,8,1,0,0,1
2019-06-30 21:00:00,19.2,20.0,16.8,19.18,86,3.12,1008.9,0.0,295,5,0,0,0,0
2019-07-01 00:00:00,18.5,17.0,8.5,11.1,52,10.25,1015.9,0.0,286,4,0,0,0,0
2019-07-01 03:00:00,19.8,19.0,6.8,9.89,43,13.11,1016.7,0.0,291,3,0,0,0,0
2019-07-01 06:00:00,22.5,30.0,5.9,9.3,34,17.9,1017.4,0.0,304,6,0,0,0,0
2019-07-01 09:00:00,25.7,45.0,3.0,7.61,23,25.49,1016.3,0.0,313,7,0,0,0,0
2019-07-01 12:00:00,26.8,42.0,1.9,7.06,20,28.26,1015.7,0.0,308,7,0,0,0,0
2019-07-01 15:00:00,24.7,30.0,5.0,8.73,28,22.45,1016.2,0.0,300,3,1,0,0,0
2019-07-01 18:00:00,18.7,18.0,11.3,13.4,62,8.21,1014.9,0.0,257,4,0,0,0,0
2019-07-01 21:00:00,19.4,18.0,8.4,11.06,49,11.52,1015.1,0.0,286,4,0,0,0,0
2019-07-02 00:00:00,22.0,18.0,10.8,12.98,49,13.51,1017.1,0.0,297,4,0,0,0,0
2019-07-02 03:00:00,24.2,22.0,10.5,12.71,42,17.56,1019.0,0.6,299,6,0,0,0,0
2019-07-02 06:00:00,28.1,41.0,10.3,12.58,33,25.53,1018.5,0.0,302,6,0,0,0,0
2019-07-02 09:00:00,31.1,54.0,9.3,11.78,26,33.52,1017.2,0.0,317,5,0,0,0,0
2019-07-02 12:00:00,27.4,48.0,16.4,18.66,51,17.93,1015.9,0.0,117,4,0,0,0,0
2019-07-02 15:00:00,27.1,35.0,16.1,18.33,51,17.61,1015.1,0.0,123,3,0,0,0,0
2019-07-02 18:00:00,22.6,23.0,7.6,10.44,38,17.04,1017.8,0.0,320,7,1,0,0,0
2019-07-02 21:00:00,19.1,18.0,12.1,14.18,64,7.98,1017.3,0.0,312,4,0,0,0,0
2019-07-03 00:00:00,18.3,19.0,14.2,16.23,77,4.85,1013.4,0.0,0,0,0,0,0,0
2019-07-03 03:00:00,23.2,23.0,14.7,16.81,59,11.68,1013.4,0.0,112,1,0,0,0,0
2019-07-03 06:00:00,26.0,45.0,20.1,23.58,70,10.11,1013.3,0.0,106,2,0,0,0,0
2019-07-03 09:00:00,26.8,54.0,18.6,21.54,61,13.77,1011.7,0.0,99,5,0,0,0,0
2019-07-03 12:00:00,27.0,48.0,19.4,22.51,63,13.22,1011.3,0.0,90,3,0,0,0,0
2019-07-03 15:00:00,24.3,34.0,20.0,23.45,77,7.0,1011.1,0.0,100,3,0,0,0,0
2019-07-03 18:00:00,25.3,26.0,13.5,15.51,48,16.81,1015.3,0.0,134,3,0,0,0,0
2019-07-03 21:00:00,23.4,23.0,16.2,18.46,64,10.38,1014.4,0.0,130,2,0,0,0,0
2019-07-04 00:00:00,17.6,19.0,16.1,18.36,91,1.82,1011.9,0.0,0,0,0,0,0,0
2019-07-04 03:00:00,21.4,23.0,18.0,20.69,81,4.85,1012.7,0.0,0,0,0,0,0,0
2019-07-04 06:00:00,25.7,46.0,20.6,24.35,74,8.55,1013.2,0.0,117,3,0,0,0,0
2019-07-04 09:00:00,27.4,54.0,19.7,23.05,63,13.54,1012.9,0.0,114,3,0,0,0,0
2019-07-04 12:00:00,29.5,49.0,17.3,19.84,48,21.49,1012.1,0.0,105,1,0,0,0,0
2019-07-04 15:00:00,24.3,34.0,20.2,23.75,78,6.7,1011.3,0.0,120,4,0,0,0,0
2019-07-04 18:00:00,21.8,24.0,19.5,22.77,87,3.4,1012.2,0.0,226,1,0,0,0,0
2019-07-04 21:00:00,19.1,20.0,17.3,19.82,90,2.2,1012.1,0.0,0,0,0,0,0,0
2019-07-05 00:00:00,24.8,24.0,15.3,17.46,56,13.72,1012.4,0.0,291,2,0,0,0,0
2019-07-05 03:00:00,25.8,27.0,15.2,17.31,52,15.98,1014.1,0.0,261,3,0,0,0,0
2019-07-05 06:00:00,30.8,48.0,12.7,14.7,33,29.84,1013.2,0.0,310,5,0,0,0,0
2019-07-05 09:00:00,32.9,52.0,10.3,12.54,25,37.62,1011.9,0.0,309,6,0,0,0,0
2019-07-05 12:00:00,34.5,53.0,10.4,12.62,23,42.23,1010.3,0.0,336,5,0,0,0,0
2019-07-05 15:00:00,25.5,36.0,19.9,23.22,71,9.49,1011.9,0.0,109,2,0,0,0,0
2019-07-05 18:00:00,25.0,25.0,17.7,20.32,64,11.43,1013.3,0.0,326,3,0,0,0,0
2019-07-05 21:00:00,26.0,25.0,14.5,16.51,49,17.18,1012.8,0.0,303,3,0,0,0,0
2019-07-06 00:00:00,22.6,24.0,16.6,18.96,69,8.52,1013.1,0.0,260,1,0,0,0,0
2019-07-06 03:00:00,23.0,25.0,17.1,19.59,70,8.4,1012.7,0.0,291,1,1,0,0,0
2019-07-06 06:00:00,24.1,33.0,17.6,20.16,67,9.93,1012.0,0.0,100,2,0,0,0,0
2019-07-06 09:00:00,25.6,41.0,18.0,20.73,63,12.17,1010.8,0.0,85,2,1,0,0,0
2019-07-06 12:00:00,24.0,30.0,20.7,24.52,82,5.38,1009.8,0.0,112,1,0,0,0,0
2019-07-06 15:00:00,24.6,31.0,20.1,23.56,76,7.44,1009.3,0.0,113,2,1,0,0,0
2019-07-06 18:00:00,25.1,26.0,20.4,23.95,75,7.98,1013.4,0.0,315,1,1,0,0,0
2019-07-06 21:00:00,22.8,24.0,17.0,19.47,70,8.35,1013.0,0.0,311,1,0,0,0,0
2019-07-07 00:00:00,22.3,22.0,16.3,18.62,69,8.37,1011.7,0.0,269,3,0,0,0,0
2019-07-07 03:00:00,22.0,23.0,17.4,19.87,75,6.62,1012.6,0.0,328,2,0,0,0,0
2019-07-07 06:00:00,28.6,48.0,15.2,17.26,44,21.97,1012.9,0.0,330,2,0,0,0,0
2019-07-07 09:00:00,27.4,58.0,19.2,22.32,61,14.27,1012.5,0.0,108,2,0,0,0,0
2019-07-07 12:00:00,27.1,48.0,19.4,22.65,63,13.3,1011.5,0.0,105,4,0,0,0,0
2019-07-07 15:00:00,25.9,34.0,18.3,21.1,63,12.39,1011.3,0.0,113,3,0,0,0,0
2019-07-07 18:00:00,22.7,23.0,20.0,23.5,85,4.15,1009.7,0.0,100,1,0,0,0,0
2019-07-07 21:00:00,20.9,21.0,19.0,22.05,89,2.73,1010.5,0.0,283,1,1,0,0,0
2019-07-08 00:00:00,23.2,22.0,18.9,21.94,77,6.55,1010.8,0.0,117,1,0,0,0,0
2019-07-08 03:00:00,24.2,27.0,17.9,20.58,68,9.69,1011.1,0.0,116,2,0,0,0,0
2019-07-08 06:00:00,26.3,44.0,19.2,22.29,65,12.0,1010.4,0.0,100,5,0,0,0,0
2019-07-08 09:00:00,26.9,53.0,19.0,22.03,62,13.5,1009.6,0.0,105,5,0,0,0,0
2019-07-08 12:00:00,26.3,44.0,19.9,23.32,68,10.97,1008.2,0.0,106,6,0,0,0,0
2019-07-08 15:00:00,25.4,34.0,19.3,22.43,69,10.08,1007.8,0.0,103,4,0,0,0,0
2019-07-08 18:00:00,24.2,26.0,19.7,23.0,76,7.26,1012.4,0.0,124,3,0,0,0,0
2019-07-08 21:00:00,23.6,24.0,19.5,22.77,78,6.42,1011.2,0.0,123,3,0,0,0,0
2019-07-09 00:00:00,20.9,21.0,16.1,18.33,74,6.44,1005.7,0.0,0,0,0,0,0,0
2019-07-09 03:00:00,23.9,26.0,15.4,17.54,59,12.19,1006.9,0.0,274,3,0,0,0,0
2019-07-09 06:00:00,30.8,47.0,15.2,17.37,39,27.16,1007.1,0.0,309,5,0,0,0,0
2019-07-09 09:00:00,32.9,50.0,12.5,14.55,29,35.61,1006.9,0.0,306,8,0,0,0,1
2019-07-09 12:00:00,32.8,40.0,11.9,13.97,28,35.91,1007.3,0.0,291,6,0,0,0,0
2019-07-09 15:00:00,32.1,34.0,11.8,13.9,29,34.04,1007.9,0.0,276,5,0,0,0,0
2019-07-09 18:00:00,23.6,24.0,20.5,24.23,83,4.96,1007.7,0.0,113,3,0,0,0,0
2019-07-09 21:00:00,23.9,23.0,17.9,20.51,69,9.22,1006.7,0.0,133,1,0,0,0,0
2019-07-10 00:00:00,24.8,24.0,14.0,16.0,51,15.37,1010.5,0.0,295,3,0,0,0,0
2019-07-10 03:00:00,24.9,26.0,15.0,17.04,54,14.52,1011.7,0.0,289,4,0,0,0,0
2019-07-10 06:00:00,28.4,48.0,9.6,12.02,31,26.76,1011.0,0.0,309,4,0,0,0,0
2019-07-10 09:00:00,30.2,60.0,12.6,14.63,34,28.4,1009.3,0.0,65,2,0,0,0,0
2019-07-10 12:00:00,28.8,48.0,17.7,20.24,51,19.45,1008.7,0.0,72,2,0,0,0,0
2019-07-10 15:00:00,26.3,38.0,18.1,20.8,61,13.3,1009.1,0.0,115,2,0,0,0,0
2019-07-10 18:00:00,28.4,28.0,13.9,15.9,41,22.88,1009.5,0.0,274,3,0,0,0,0
2019-07-10 21:00:00,26.1,25.0,13.9,15.93,47,17.96,1010.0,0.0,292,5,0,0,0,0
2019-07-11 00:00:00,23.4,23.0,18.5,21.35,74,7.5,1007.3,0.0,116,2,0,0,0,0
2019-07-11 03:00:00,23.8,26.0,17.3,19.8,67,9.75,1006.8,0.0,125,3,0,0,0,0
2019-07-11 06:00:00,26.2,44.0,20.5,24.21,71,9.89,1006.0,0.0,109,3,0,0,0,0
2019-07-11 09:00:00,26.4,53.0,20.0,23.46,68,11.04,1003.8,0.0,110,5,0,0,0,0
2019-07-11 12:00:00,26.2,42.0,21.0,24.89,73,9.2,1002.1,0.0,112,4,0,0,0,0
2019-07-11 15:00:00,24.8,33.0,20.9,24.78,79,6.59,1001.8,0.0,122,5,0,0,0,0
2019-07-11 18:00:00,23.7,27.0,19.5,22.77,78,6.42,1009.8,0.0,100,1,0,0,0,0
2019-07-11 21:00:00,23.7,24.0,19.4,22.62,77,6.76,1008.4,0.0,115,1,0,0,0,0
2019-07-12 00:00:00,23.7,24.0,21.1,25.0,85,4.3,1001.5,0.0,98,2,0,0,0,0
2019-07-12 03:00:00,23.8,27.0,21.2,25.2,85,4.3,1002.4,0.0,273,1,0,0,0,0
2019-07-12 06:00:00,28.2,47.0,16.5,18.8,49,19.4,1001.9,0.0,310,3,0,0,0,0
2019-07-12 09:00:00,31.1,56.0,16.1,18.3,40,26.9,1002.5,0.0,306,7,0,0,0,0
2019-07-12 12:00:00,26.6,39.0,14.7,16.7,48,18.1,1004.8,0.0,306,9,0,0,0,1
2019-07-12 15:00:00,23.1,27.0,15.2,17.3,61,11.0,1008.1,0.0,292,7,0,0,0,0
2019-07-12 18:00:00,24.5,26.0,20.7,24.51,80,6.13,1003.1,0.0,119,4,0,0,0,0
2019-07-12 21:00:00,24.1,25.0,20.8,24.67,82,5.42,1003.0,0.0,137,2,0,0,0,0
2019-07-13 00:00:00,19.0,19.0,13.8,15.86,72,6.17,1011.5,0.0,283,3,0,0,0,0
2019-07-13 03:00:00,18.7,20.0,13.8,15.78,73,5.84,1011.7,0.8,290,4,0,0,0,0
2019-07-13 06:00:00,20.2,27.0,13.2,15.19,64,8.54,1012.0,0.0,293,4,1,0,0,0
2019-07-13 09:00:00,22.0,30.0,13.3,15.28,58,11.06,1011.4,0.0,302,3,0,0,0,0
2019-07-13 12:00:00,26.0,39.0,11.0,13.14,39,20.55,1011.0,0.0,324,4,0,0,0,0
2019-07-13 15:00:00,22.6,29.0,14.9,17.04,62,10.44,1011.5,1.9,76,1,1,0,0,0
2019-07-13 18:00:00,21.8,20.0,14.3,16.3,62,9.8,1010.3,0.0,298,6,0,0,0,0
2019-07-13 21:00:00,20.2,18.0,13.6,15.6,66,8.1,1011.5,0.0,306,4,1,0,0,0
2019-07-14 00:00:00,17.5,19.0,15.1,17.24,86,2.81,1012.5,0.0,238,2,1,0,0,0
2019-07-14 03:00:00,17.4,19.0,15.4,17.53,88,2.39,1013.5,13.8,236,2,1,0,0,0
2019-07-14 06:00:00,18.7,25.0,15.2,17.29,80,4.32,1013.0,0.0,279,1,0,0,0,0
2019-07-14 09:00:00,23.2,34.0,13.4,15.39,54,13.11,1013.0,0.0,324,4,0,0,0,0
2019-07-14 12:00:00,23.9,31.0,14.6,16.65,56,13.08,1012.9,0.0,55,2,0,0,0,0
2019-07-14 15:00:00,22.7,28.0,13.7,15.76,57,11.89,1013.7,3.7,117,2,0,0,0,0
2019-07-14 18:00:00,21.0,23.0,15.1,17.2,69,7.73,1012.9,0.0,196,1,1,0,0,0
2019-07-14 21:00:00,20.2,20.0,15.4,17.56,74,6.17,1012.2,0.0,294,3,1,0,0,0
2019-07-15 00:00:00,20.5,19.0,14.4,16.44,68,7.73,1010.2,0.0,125,4,0,0,0,0
2019-07-15 03:00:00,20.6,21.0,15.2,17.27,71,7.05,1009.9,0.0,135,4,0,0,0,0
2019-07-15 06:00:00,23.3,36.0,16.8,19.21,67,9.46,1008.8,0.0,115,5,0,0,0,0
2019-07-15 09:00:00,23.8,40.0,17.2,19.68,67,9.69,1007.0,0.0,115,8,0,0,0,1
2019-07-15 12:00:00,23.0,32.0,17.5,19.99,71,8.17,1006.6,0.0,115,7,0,0,0,0
2019-07-15 15:00:00,22.9,28.0,17.4,19.87,71,8.12,1005.7,0.0,115,5,0,0,0,0
2019-07-15 18:00:00,21.4,22.0,14.3,16.35,64,9.2,1013.0,0.0,124,2,0,0,0,0
2019-07-15 21:00:00,20.8,20.0,13.5,15.51,63,9.11,1011.7,0.0,134,3,0,0,0,0
2019-07-16 00:00:00,21.9,22.0,18.5,21.33,81,5.0,1006.6,0.0,0,0,0,0,0,0
2019-07-16 03:00:00,22.0,25.0,17.4,19.87,75,6.62,1006.4,0.0,287,1,0,0,0,0
2019-07-16 06:00:00,25.9,41.0,17.3,19.76,59,13.73,1006.2,0.0,304,3,0,0,0,0
2019-07-16 09:00:00,28.6,46.0,16.8,19.22,49,20.01,1006.2,0.0,312,4,0,0,0,0
2019-07-16 12:00:00,27.0,39.0,20.6,24.3,68,11.44,1005.6,0.0,92,2,0,0,0,0
2019-07-16 15:00:00,25.0,33.0,20.3,23.81,75,7.94,1006.0,0.0,113,2,0,0,0,0
2019-07-16 18:00:00,22.4,23.0,17.5,20.09,74,7.06,1005.6,0.0,118,5,0,0,0,0
2019-07-16 21:00:00,21.6,22.0,17.6,20.17,78,5.69,1006.5,0.0,172,1,0,0,0,0
2019-07-17 00:00:00,23.5,23.0,16.5,18.86,65,10.16,1008.7,0.0,263,3,0,0,0,0
2019-07-17 03:00:00,24.1,25.0,15.6,17.75,59,12.34,1010.6,0.0,298,6,0,0,0,0
2019-07-17 06:00:00,26.2,39.0,14.3,16.36,48,17.73,1010.9,0.0,294,6,0,0,0,0
2019-07-17 09:00:00,28.6,52.0,14.4,16.48,42,22.76,1009.8,0.0,333,5,0,0,0,0
2019-07-17 12:00:00,29.0,41.0,16.9,19.27,48,20.88,1009.0,0.0,63,2,0,0,0,0
2019-07-17 15:00:00,28.0,35.0,16.3,18.57,49,19.32,1008.6,0.0,137,1,0,0,0,0
2019-07-17 18:00:00,23.3,26.0,19.5,22.65,79,6.02,1006.9,0.0,236,2,0,0,0,0
2019-07-17 21:00:00,24.8,24.0,16.8,19.14,61,12.24,1007.9,0.0,287,2,0,0,0,0
2019-07-18 00:00:00,21.5,23.0,16.2,18.51,72,7.2,1007.8,0.0,0,0,0,0,0,0
2019-07-18 03:00:00,24.0,26.0,16.0,18.24,61,11.66,1008.8,0.0,267,1,0,0,0,0
2019-07-18 06:00:00,28.5,45.0,16.4,18.72,48,20.28,1008.2,0.0,80,1,0,0,0,0
2019-07-18 09:00:00,29.6,55.0,19.3,22.45,54,19.12,1007.6,0.0,76,3,0,0,0,0
2019-07-18 12:00:00,28.3,41.0,20.1,23.52,61,15.04,1006.9,0.0,69,2,0,0,0,0
2019-07-18 15:00:00,26.2,35.0,21.0,24.89,73,9.2,1007.8,0.0,50,1,0,0,0,0
2019-07-18 18:00:00,25.5,26.0,16.6,18.97,58,13.74,1009.0,0.0,155,1,0,0,0,0
2019-07-18 21:00:00,23.2,24.0,16.5,18.81,66,9.69,1008.8,0.0,262,1,0,0,0,0
2019-07-19 00:00:00,23.2,23.0,16.0,18.24,64,10.26,1010.5,0.0,291,2,0,0,0,0
2019-07-19 03:00:00,24.8,27.0,17.3,19.77,63,11.61,1011.7,0.0,284,3,0,0,0,0
2019-07-19 06:00:00,28.3,43.0,16.2,18.51,48,20.05,1012.9,0.0,297,6,0,0,0,0
2019-07-19 09:00:00,32.1,56.0,14.3,16.3,34,31.64,1013.2,0.0,329,4,0,0,0,0
2019-07-19 12:00:00,30.7,43.0,19.0,22.01,50,22.01,1012.8,0.0,68,2,0,0,0,0
2019-07-19 15:00:00,28.2,36.0,15.8,18.02,47,20.32,1013.5,0.0,113,1,0,0,0,0
2019-07-19 18:00:00,23.5,26.0,20.6,24.38,84,4.64,1009.5,0.0,278,1,0,0,0,0
2019-07-19 21:00:00,23.7,24.0,19.0,22.03,75,7.34,1009.8,0.0,254,2,0,0,0,0
2019-07-20 00:00:00,24.5,24.0,17.5,20.03,65,10.79,1016.5,0.0,298,5,0,0,0,0
2019-07-20 03:00:00,24.9,28.0,16.3,18.62,59,12.94,1018.5,0.0,284,4,0,0,0,0
2019-07-20 06:00:00,27.2,39.0,16.5,18.8,52,17.36,1019.1,0.0,299,5,0,0,0,0
2019-07-20 09:00:00,31.0,52.0,14.9,17.02,38,27.77,1018.6,0.0,318,3,0,0,0,0
2019-07-20 12:00:00,28.8,44.0,20.3,23.82,60,15.88,1018.2,0.0,69,3,0,0,0,0
2019-07-20 15:00:00,26.8,35.0,19.7,22.96,65,12.36,1018.4,0.0,118,2,0,0,0,0
2019-07-20 18:00:00,24.7,26.0,15.2,17.36,56,13.64,1014.7,0.0,0,0,0,0,0,0
2019-07-20 21:00:00,24.8,25.0,17.0,19.45,62,11.92,1015.6,0.0,274,2,0,0,0,0
2019-07-21 00:00:00,25.5,26.0,21.2,25.19,77,7.52,1017.8,0.0,111,2,0,0,0,0
2019-07-21 03:00:00,26.7,28.0,19.0,21.99,63,12.92,1018.0,0.0,100,2,0,0,0,0
2019-07-21 06:00:00,27.5,46.0,20.6,24.29,66,12.51,1017.5,0.0,79,4,0,0,0,0
2019-07-21 09:00:00,29.0,55.0,19.9,23.29,58,16.86,1016.1,0.0,112,3,0,0,0,0
2019-07-21 12:00:00,27.2,39.0,21.5,25.67,71,10.49,1014.1,0.0,111,4,0,0,0,0
2019-07-21 15:00:00,26.7,34.0,20.8,24.58,70,10.53,1013.2,0.0,104,5,0,0,0,0
2019-07-21 18:00:00,26.5,28.0,18.4,21.17,61,13.53,1018.9,0.0,0,0,0,0,0,0
2019-07-21 21:00:00,24.7,25.0,20.8,24.64,79,6.55,1018.3,0.0,128,1,0,0,0,0
2019-07-22 00:00:00,23.6,24.0,19.5,22.77,78,6.42,1012.6,0.0,287,3,0,0,0,0
2019-07-22 03:00:00,24.8,26.0,17.7,20.27,65,10.92,1012.8,0.0,289,4,0,0,0,0
2019-07-22 06:00:00,29.7,48.0,16.5,18.81,45,23.0,1012.9,0.0,303,6,0,0,0,0
2019-07-22 09:00:00,31.0,52.0,17.3,19.82,44,25.22,1012.2,0.0,313,7,0,0,0,0
2019-07-22 12:00:00,32.9,44.0,15.9,18.06,36,32.1,1012.1,0.0,315,6,0,0,0,0
2019-07-22 15:00:00,30.0,34.0,16.1,18.29,43,24.25,1013.7,0.0,311,5,0,0,0,0
2019-07-22 18:00:00,25.5,27.0,21.9,26.34,81,6.18,1013.4,0.0,116,3,0,0,0,0
2019-07-22 21:00:00,24.9,26.0,16.6,18.94,60,12.62,1012.4,0.0,215,1,0,0,0,0
2019-07-23 00:00:00,23.0,24.0,15.8,18.02,64,10.14,1016.3,0.0,306,3,0,0,0,0
2019-07-23 03:00:00,22.5,26.0,16.5,18.85,69,8.47,1016.0,0.0,299,2,0,0,0,0
2019-07-23 06:00:00,25.1,33.0,16.3,18.52,58,13.41,1014.2,0.0,12,2,1,0,0,0
2019-07-23 09:00:00,25.8,36.0,19.0,21.97,66,11.32,1013.5,0.0,97,1,0,0,0,0
2019-07-23 12:00:00,26.1,36.0,19.2,22.37,66,11.52,1012.4,0.0,104,3,0,0,0,0
